water_depth_m,u_mid_m,Ky_N_per_m,Ky_kN_per_m
265.7,-5.5,208572.1314,208.5721314
265.7,-4.5,205575.8861,205.5758861
265.7,-3.5,203187.782,203.187782
265.7,-2.5,201402.2259,201.4022259
265.7,-1.5,200214.6028,200.2146028
265.7,-0.5,199621.632,199.621632
265.7,0.5,199621.6462,199.6216462
265.7,1.5,200214.604,200.214604
265.7,2.5,201402.2248,201.4022248
265.7,3.5,203187.7818,203.1877818
265.7,4.5,205575.886,205.575886
265.7,5.5,208572.1315,208.5721315
265.7,6.5,212182.598,212.182598
265.7,7.5,216413.2276,216.4132276
265.7,8.5,221269.0656,221.2690656
265.7,9.5,226753.3879,226.7533879
265.7,10.5,232866.7342,232.8667342
265.7,11.5,239605.8967,239.6058967
265.7,12.5,246962.9356,246.9629356
265.7,13.5,254924.3131,254.9243131
265.7,14.5,263470.2608,263.4702608
265.7,15.5,272574.501,272.574501
265.7,16.5,282204.435,282.204435
265.7,17.5,292321.8772,292.3218772
265.7,18.5,302884.3532,302.8843532
265.7,19.5,313846.909,313.846909
265.7,20.5,325164.2849,325.1642849
265.7,21.5,336793.2439,336.7932439
265.7,22.5,348694.7889,348.6947889
265.7,23.5,360836.0474,360.8360474
265.7,24.5,373191.4842,373.1914842
265.7,25.5,385743.5597,385.7435597
265.7,26.5,398482.4715,398.4824715
265.7,27.5,411405.3111,411.4053111
265.7,28.5,424514.5996,424.5145996
265.7,29.5,437816.4364,437.8164364
265.7,30.5,451318.4243,451.3184243
265.7,31.5,465027.5379,465.0275379
265.7,32.5,478948.0815,478.9480815
265.7,33.5,493079.8446,493.0798446
265.7,34.5,507416.5356,507.4165356
265.7,35.5,521944.5498,521.9445498
265.7,36.5,536642.1078,536.6421078
265.7,37.5,551478.7976,551.4787976
265.7,38.5,566415.4378,566.4154378
265.7,39.5,581404.5876,581.4045876
265.7,40.5,596391.0366,596.3910366
265.7,41.5,611313.0636,611.3130636
265.7,42.5,626103.7693,626.1037693
265.7,43.5,640692.7339,640.6927339
265.7,44.5,655007.8732,655.0078732
265.7,45.5,668977.3456,668.9773456
265.7,46.5,682531.4776,682.5314776
265.7,47.5,695604.5892,695.6045892
265.7,48.5,708136.6189,708.1366189
265.7,49.5,720074.4994,720.0744994
265.7,50.5,731373.1896,731.3731896
265.7,51.5,741996.4497,741.9964497
265.7,52.5,751916.9745,751.9169745
265.7,53.5,761116.9834,761.1169834
265.7,54.5,769586.9602,769.5869602
265.7,55.5,777326.1725,777.3261725
265.7,56.5,784341.0945,784.3410945
265.7,57.5,790645.2191,790.6452191
265.7,58.5,796257.578,796.257578
265.7,59.5,801202.0203,801.2020203
265.7,60.5,805506.1864,805.5061864
265.7,61.5,809200.5921,809.2005921
265.7,62.5,812317.7748,812.3177748
265.7,63.5,814891.5363,814.8915363
265.7,64.5,816956.2815,816.9562815
265.7,65.5,818546.4283,818.5464283
265.7,66.5,819695.972,819.695972
265.7,67.5,820435.0749,820.4350749
265.7,68.5,820808.1747,820.8081747
265.7,69.5,820827.3643,820.8273643
265.7,70.5,820534.4222,820.5344222
265.7,71.5,819953.9233,819.9539233
265.7,72.5,819111.9292,819.1119292
265.7,73.5,818032.8387,818.0328387
265.7,74.5,816738.0821,816.7380821
265.7,75.5,815254.326,815.254326
265.7,76.5,813592.8396,813.5928396
265.7,77.5,811777.2819,811.7772819
265.7,78.5,809822.8774,809.8228774
265.7,79.5,807745.2666,807.7452666
265.7,80.5,805558.0332,805.5580332
265.7,81.5,803274.4112,803.2744112
265.7,82.5,800906.0431,800.9060431
265.7,83.5,798463.7174,798.4637174
265.7,84.5,795957.2262,795.9572262
265.7,85.5,793395.4937,793.3954937
265.7,86.5,790786.637,790.786637
265.7,87.5,788138.021,788.138021
265.7,88.5,785456.3452,785.4563452
265.7,89.5,782747.6667,782.7476667
265.7,90.5,780017.4709,780.0174709
265.7,91.5,777270.7312,777.2707312
265.7,92.5,774511.9276,774.5119276
265.7,93.5,771745.1093,771.7451093
265.7,94.5,768973.9248,768.9739248
265.7,95.5,766201.6589,766.2016589
265.7,96.5,763431.26,763.43126
265.7,97.5,760665.3937,760.6653937
265.7,98.5,757906.3461,757.9063461
265.7,99.5,755156.512,755.156512
265.8,-99.5,755117.8699,755.1178699
265.8,-98.5,757867.4243,757.8674243
265.8,-97.5,760625.9338,760.6259338
265.8,-96.5,763391.2655,763.3912655
265.8,-95.5,766161.038,766.161038
265.8,-94.5,768932.5937,768.9325937
265.8,-93.5,771709.3184,771.7093184
265.8,-92.5,774462.5332,774.4625332
265.8,-91.5,777226.6599,777.2266599
265.8,-90.5,779972.2523,779.9722523
265.8,-89.5,782701.1599,782.7011599
265.8,-88.5,785408.4088,785.4084088
265.8,-87.5,788088.5001,788.0885001
265.8,-86.5,790735.3416,790.7353416
265.8,-85.5,793342.2415,793.3422415
265.8,-84.5,795901.8075,795.9018075
265.8,-83.5,798405.9199,798.4059199
265.8,-82.5,800845.5726,800.8455726
265.8,-81.5,803211.0344,803.2110344
265.8,-80.5,805491.4686,805.4914686
265.8,-79.5,807675.0884,807.6750884
265.8,-78.5,809748.9823,809.7489823
265.8,-77.5,811699.0562,811.6990562
265.8,-76.5,813509.939,813.509939
265.8,-75.5,815164.9216,815.1649216
265.8,-74.5,816645.861,816.645861
265.8,-73.5,817933.1174,817.9331174
265.8,-72.5,819005.4887,819.0054887
265.8,-71.5,819840.1592,819.8401592
265.8,-70.5,820412.6662,820.4126662
265.8,-69.5,820697.0422,820.6970422
265.8,-68.5,820665.4151,820.6654151
265.8,-67.5,820287.4141,820.2874141
265.8,-66.5,819534.7847,819.5347847
265.8,-65.5,818372.5325,818.3725325
265.8,-64.5,816769.0239,816.7690239
265.8,-63.5,814690.1812,814.6901812
265.8,-62.5,812100.9649,812.1009649
265.8,-61.5,808966.79,808.96679
265.8,-60.5,805254.8721,805.2548721
265.8,-59.5,800931.1012,800.9311012
265.8,-58.5,795965.9085,795.9659085
265.8,-57.5,790331.3606,790.3313606
265.8,-56.5,784003.5777,784.0035777
265.8,-55.5,776963.4557,776.9634557
265.8,-54.5,769197.649,769.197649
265.8,-53.5,760699.5282,760.6995282
265.8,-52.5,751470.0455,751.4700455
265.8,-51.5,741518.4811,741.5184811
265.8,-50.5,730862.9714,730.8629714
265.8,-49.5,719530.7984,719.5307984
265.8,-48.5,707558.3787,707.5583787
265.8,-47.5,694990.9012,694.9909012
265.8,-46.5,681881.5939,681.8815939
265.8,-45.5,668290.772,668.290772
265.8,-44.5,654284.3224,654.2843224
265.8,-43.5,639932.1788,639.9321788
265.8,-42.5,625306.4578,625.3064578
265.8,-41.5,610479.5422,610.4795422
265.8,-40.5,595522.1522,595.5221522
265.8,-39.5,580502.3994,580.5023994
265.8,-38.5,565478.7743,565.4787743
265.8,-37.5,550512.1429,550.5121429
265.8,-36.5,535648.3196,535.6483196
265.8,-35.5,520923.175,520.923175
265.8,-34.5,506371.7926,506.3717926
265.8,-33.5,492014.9199,492.0149199
265.8,-32.5,477866.4415,477.8664415
265.8,-31.5,463933.0553,463.9330553
265.8,-30.5,450212.8862,450.2128862
265.8,-29.5,436708.7201,436.7087201
265.8,-28.5,423407.0373,423.4070373
265.8,-27.5,410302.6023,410.3026023
265.8,-26.5,397389.3834,397.3893834
265.8,-25.5,384664.8377,384.6648377
265.8,-24.5,372131.7667,372.1317667
265.8,-23.5,359799.7363,359.7997363
265.8,-22.5,347685.9728,347.6859728
265.8,-21.5,335815.547,335.815547
265.8,-20.5,324220.815,324.220815
265.8,-19.5,312940.1643,312.9401643
265.8,-18.5,302016.1755,302.0161755
265.8,-17.5,291493.4242,291.4934242
265.8,-16.5,281416.1942,281.4161942
265.8,-15.5,271826.3074,271.8263074
265.8,-14.5,262761.3638,262.7613638
265.8,-13.5,254253.4311,254.2534311
265.8,-12.5,246328.3439,246.3283439
265.8,-11.5,239005.4995,239.0054995
265.8,-10.5,232298.1463,232.2981463
265.8,-9.5,226214.0042,226.2140042
265.8,-8.5,220756.1248,220.7561248
265.8,-7.5,215923.8641,215.9238641
265.8,-6.5,211713.8834,211.7138834
265.8,-5.5,208121.1051,208.1211051
265.8,-4.5,205139.5785,205.1395785
265.8,-3.5,202763.2272,202.7632272
265.8,-2.5,200986.4692,200.9864692
265.8,-1.5,199804.7024,199.8047024
265.8,-0.5,199214.6567,199.2146567
265.8,0.5,199214.6709,199.2146709
265.8,1.5,199804.7036,199.8047036
265.8,2.5,200986.4681,200.9864681
265.8,3.5,202763.227,202.763227
265.8,4.5,205139.5784,205.1395784
265.8,5.5,208121.1053,208.1211053
265.8,6.5,211713.8832,211.7138832
265.8,7.5,215923.8641,215.9238641
265.8,8.5,220756.1248,220.7561248
265.8,9.5,226214.0042,226.2140042
265.8,10.5,232298.1462,232.2981462
265.8,11.5,239005.4997,239.0054997
265.8,12.5,246328.3439,246.3283439
265.8,13.5,254253.4318,254.2534318
265.8,14.5,262761.3629,262.7613629
265.8,15.5,271826.3077,271.8263077
265.8,16.5,281416.1928,281.4161928
265.8,17.5,291493.425,291.493425
265.8,18.5,302016.1753,302.0161753
265.8,19.5,312940.165,312.940165
265.8,20.5,324220.8154,324.2208154
265.8,21.5,335815.5465,335.8155465
265.8,22.5,347685.9684,347.6859684
265.8,23.5,359799.7404,359.7997404
265.8,24.5,372131.7663,372.1317663
265.8,25.5,384664.8397,384.6648397
265.8,26.5,397389.3823,397.3893823
265.8,27.5,410302.6022,410.3026022
265.8,28.5,423407.0381,423.4070381
265.8,29.5,436708.7194,436.7087194
265.8,30.5,450215.1046,450.2151046
265.8,31.5,463932.9648,463.9329648
265.8,32.5,477866.3543,477.8663543
265.8,33.5,492014.7781,492.0147781
265.8,34.5,506371.6362,506.3716362
265.8,35.5,520922.9991,520.9229991
265.8,36.5,535646.7531,535.6467531
265.8,37.5,550512.1468,550.5121468
265.8,38.5,565479.6588,565.4796588
265.8,39.5,580501.509,580.501509
265.8,40.5,595522.1532,595.5221532
265.8,41.5,610479.5427,610.4795427
265.8,42.5,625306.4599,625.3064599
265.8,43.5,639932.1783,639.9321783
265.8,44.5,654284.3215,654.2843215
265.8,45.5,668290.7723,668.2907723
265.8,46.5,681881.6011,681.8816011
265.8,47.5,694990.8934,694.9908934
265.8,48.5,707558.3773,707.5583773
265.8,49.5,719530.7999,719.5307999
265.8,50.5,730862.9614,730.8629614
265.8,51.5,741518.4895,741.5184895
265.8,52.5,751469.9728,751.4699728
265.8,53.5,760699.5508,760.6995508
265.8,54.5,769197.6506,769.1976506
265.8,55.5,776963.5059,776.9635059
265.8,56.5,784003.577,784.003577
265.8,57.5,790331.361,790.331361
265.8,58.5,795965.9087,795.9659087
265.8,59.5,800931.1016,800.9311016
265.8,60.5,805254.6226,805.2546226
265.8,61.5,808967.0385,808.9670385
265.8,62.5,812100.9438,812.1009438
265.8,63.5,814690.2017,814.6902017
265.8,64.5,816769.2811,816.7692811
265.8,65.5,818372.6658,818.3726658
265.8,66.5,819534.4169,819.5344169
265.8,67.5,820284.7943,820.2847943
265.8,68.5,820668.1666,820.6681666
265.8,69.5,820696.8892,820.6968892
265.8,70.5,820412.6653,820.4126653
265.8,71.5,819840.1601,819.8401601
265.8,72.5,819005.4887,819.0054887
265.8,73.5,817933.1006,817.9331006
265.8,74.5,816644.4886,816.6444886
265.8,75.5,815166.3035,815.1663035
265.8,76.5,813509.9465,813.5099465
265.8,77.5,811699.0547,811.6990547
265.8,78.5,809748.9047,809.7489047
265.8,79.5,807675.1667,807.6751667
265.8,80.5,805491.4601,805.4914601
265.8,81.5,803211.0437,803.2110437
265.8,82.5,800845.5876,800.8455876
265.8,83.5,798405.904,798.405904
265.8,84.5,795901.8071,795.9018071
265.8,85.5,793342.2416,793.3422416
265.8,86.5,790735.3436,790.7353436
265.8,87.5,788088.4948,788.0884948
265.8,88.5,785408.4109,785.4084109
265.8,89.5,782701.1634,782.7011634
265.8,90.5,779972.251,779.972251
265.8,91.5,777226.6595,777.2266595
265.8,92.5,774468.88,774.46888
265.8,93.5,771702.9721,771.7029721
265.8,94.5,768932.5937,768.9325937
265.8,95.5,766161.0384,766.1610384
265.8,96.5,763391.2626,763.3912626
265.8,97.5,760625.939,760.625939
265.8,98.5,757867.3615,757.8673615
265.8,99.5,755117.9281,755.1179281
265.9,-99.5,755079.2866,755.0792866
265.9,-98.5,757828.439,757.828439
265.9,-97.5,760586.4792,760.5864792
265.9,-96.5,763351.2681,763.3512681
265.9,-95.5,766120.4176,766.1204176
265.9,-94.5,768891.2627,768.8912627
265.9,-93.5,771667.1122,771.6671122
265.9,-92.5,774419.5545,774.4195545
265.9,-91.5,777182.5882,777.1825882
265.9,-90.5,779927.0325,779.9270325
265.9,-89.5,782654.6566,782.6546566
265.9,-88.5,785360.4745,785.3604745
265.9,-87.5,788038.974,788.038974
265.9,-86.5,790684.0482,790.6840482
265.9,-85.5,793288.9895,793.2889895
265.9,-84.5,795846.3883,795.8463883
265.9,-83.5,798348.1065,798.3481065
265.9,-82.5,800785.1171,800.7851171
265.9,-81.5,803147.6671,803.1476671
265.9,-80.5,805424.8954,805.4248954
265.9,-79.5,807604.9893,807.6049893
265.9,-78.5,809675.0088,809.6750088
265.9,-77.5,811620.8291,811.6208291
265.9,-76.5,813427.0459,813.4270459
265.9,-75.5,815076.9142,815.0769142
265.9,-74.5,816552.2524,816.5522524
265.9,-73.5,817833.3794,817.8333794
265.9,-72.5,818899.0483,818.8990483
265.9,-71.5,819726.396,819.726396
265.9,-70.5,820290.9093,820.2909093
265.9,-69.5,820566.5654,820.5665654
265.9,-68.5,820525.4369,820.5254369
265.9,-67.5,820137.1057,820.1371057
265.9,-66.5,819373.2249,819.3732249
265.9,-65.5,818198.7713,818.1987713
265.9,-64.5,816582.0264,816.5820264
265.9,-63.5,814488.8465,814.4888465
265.9,-62.5,811884.1339,811.8841339
265.9,-61.5,808733.236,808.733236
265.9,-60.5,805003.3089,805.0033089
265.9,-59.5,800660.1825,800.6601825
265.9,-58.5,795674.2393,795.6742393
265.9,-57.5,790017.5024,790.0175024
265.9,-56.5,783666.0602,783.6660602
265.9,-55.5,776600.789,776.600789
265.9,-54.5,768808.3394,768.8083394
265.9,-53.5,760282.0956,760.2820956
265.9,-52.5,751023.0439,751.0230439
265.9,-51.5,741040.5209,741.0405209
265.9,-50.5,730352.7431,730.3527431
265.9,-49.5,718987.0989,718.9870989
265.9,-48.5,706980.137,706.980137
265.9,-47.5,694377.2053,694.3772053
265.9,-46.5,681231.7174,681.2317174
265.9,-45.5,667604.1987,667.6041987
265.9,-44.5,653560.7707,653.5607707
265.9,-43.5,639171.6232,639.1716232
265.9,-42.5,624509.1484,624.5091484
265.9,-41.5,609646.0212,609.6460212
265.9,-40.5,594653.2688,594.6532688
265.9,-39.5,579599.3226,579.5993226
265.9,-38.5,564542.9934,564.5429934
265.9,-37.5,549545.4923,549.5454923
265.9,-36.5,534652.9682,534.6529682
265.9,-35.5,519901.6247,519.9016247
265.9,-34.5,505326.8935,505.3268935
265.9,-33.5,490949.8537,490.9498537
265.9,-32.5,476784.7146,476.7847146
265.9,-31.5,462838.4823,462.8384823
265.9,-30.5,449109.562,449.109562
265.9,-29.5,435601.0031,435.6010031
265.9,-28.5,422299.4758,422.2994758
265.9,-27.5,409199.8934,409.1998934
265.9,-26.5,396296.2941,396.2962941
265.9,-25.5,383586.1178,383.5861178
265.9,-24.5,371072.0488,371.0720488
265.9,-23.5,358763.4294,358.7634294
265.9,-22.5,346677.1523,346.6771523
265.9,-21.5,334837.8496,334.8378496
265.9,-20.5,323277.3454,323.2773454
265.9,-19.5,312033.4204,312.0334204
265.9,-18.5,301147.9975,301.1479975
265.9,-17.5,290664.972,290.664972
265.9,-16.5,280627.9519,280.6279519
265.9,-15.5,271078.1142,271.0781142
265.9,-14.5,262052.4659,262.0524659
265.9,-13.5,253582.5498,253.5825498
265.9,-12.5,245693.7523,245.6937523
265.9,-11.5,238405.1025,238.4051025
265.9,-10.5,231729.5583,231.7295583
265.9,-9.5,225674.6205,225.6746205
265.9,-8.5,220243.1841,220.2431841
265.9,-7.5,215434.5006,215.4345006
265.9,-6.5,211245.1686,211.2451686
265.9,-5.5,207670.0789,207.6700789
265.9,-4.5,204703.2709,204.7032709
265.9,-3.5,202338.6724,202.3386724
265.9,-2.5,200570.7126,200.5707126
265.9,-1.5,199394.802,199.394802
265.9,-0.5,198807.6815,198.8076815
265.9,0.5,198807.6957,198.8076957
265.9,1.5,199394.8033,199.3948033
265.9,2.5,200570.7114,200.5707114
265.9,3.5,202338.6723,202.3386723
265.9,4.5,204703.2708,204.7032708
265.9,5.5,207670.0791,207.6700791
265.9,6.5,211245.1685,211.2451685
265.9,7.5,215434.5006,215.4345006
265.9,8.5,220243.1841,220.2431841
265.9,9.5,225674.6205,225.6746205
265.9,10.5,231729.5582,231.7295582
265.9,11.5,238405.1027,238.4051027
265.9,12.5,245693.7523,245.6937523
265.9,13.5,253582.5504,253.5825504
265.9,14.5,262052.4649,262.0524649
265.9,15.5,271078.1144,271.0781144
265.9,16.5,280627.9505,280.6279505
265.9,17.5,290664.9729,290.6649729
265.9,18.5,301147.9973,301.1479973
265.9,19.5,312033.4211,312.0334211
265.9,20.5,323277.3458,323.2773458
265.9,21.5,334837.8491,334.8378491
265.9,22.5,346677.1479,346.6771479
265.9,23.5,358763.4335,358.7634335
265.9,24.5,371072.0484,371.0720484
265.9,25.5,383586.1197,383.5861197
265.9,26.5,396296.293,396.296293
265.9,27.5,409199.8933,409.1998933
265.9,28.5,422299.4766,422.2994766
265.9,29.5,435601.0023,435.6010023
265.9,30.5,449111.7849,449.1117849
265.9,31.5,462838.3918,462.8383918
265.9,32.5,476784.6271,476.7846271
265.9,33.5,490949.7116,490.9497116
265.9,34.5,505326.7368,505.3267368
265.9,35.5,519901.4483,519.9014483
265.9,36.5,534651.3984,534.6513984
265.9,37.5,549545.496,549.545496
265.9,38.5,564543.8798,564.5438798
265.9,39.5,579598.4303,579.5984303
265.9,40.5,594653.2697,594.6532697
265.9,41.5,609646.0217,609.6460217
265.9,42.5,624509.1504,624.5091504
265.9,43.5,639171.6227,639.1716227
265.9,44.5,653560.7698,653.5607698
265.9,45.5,667604.1989,667.6041989
265.9,46.5,681231.7245,681.2317245
265.9,47.5,694377.1976,694.3771976
265.9,48.5,706980.1356,706.9801356
265.9,49.5,718987.1004,718.9871004
265.9,50.5,730352.7332,730.3527332
265.9,51.5,741040.5292,741.0405292
265.9,52.5,751022.971,751.022971
265.9,53.5,760282.1183,760.2821183
265.9,54.5,768808.3409,768.8083409
265.9,55.5,776600.8394,776.6008394
265.9,56.5,783666.0595,783.6660595
265.9,57.5,790017.5028,790.0175028
265.9,58.5,795674.2394,795.6742394
265.9,59.5,800660.1829,800.6601829
265.9,60.5,805003.0588,805.0030588
265.9,61.5,808733.485,808.733485
265.9,62.5,811884.1128,811.8841128
265.9,63.5,814488.867,814.488867
265.9,64.5,816582.2807,816.5822807
265.9,65.5,818198.9033,818.1989033
265.9,66.5,819372.8617,819.3728617
265.9,67.5,820134.5137,820.1345137
265.9,68.5,820528.1585,820.5281585
265.9,69.5,820566.4141,820.5664141
265.9,70.5,820290.9084,820.2909084
265.9,71.5,819726.3969,819.7263969
265.9,72.5,818899.0483,818.8990483
265.9,73.5,817833.3625,817.8333625
265.9,74.5,816550.8951,816.5508951
265.9,75.5,815078.2811,815.0782811
265.9,76.5,813427.0533,813.4270533
265.9,77.5,811620.8276,811.6208276
265.9,78.5,809674.932,809.674932
265.9,79.5,807605.0667,807.6050667
265.9,80.5,805424.8871,805.4248871
265.9,81.5,803147.6763,803.1476763
265.9,82.5,800785.1322,800.7851322
265.9,83.5,798348.0905,798.3480905
265.9,84.5,795846.388,795.846388
265.9,85.5,793288.9896,793.2889896
265.9,86.5,790684.0501,790.6840501
265.9,87.5,788038.9687,788.0389687
265.9,88.5,785360.4766,785.3604766
265.9,89.5,782654.6601,782.6546601
265.9,90.5,779927.0312,779.9270312
265.9,91.5,777182.5878,777.1825878
265.9,92.5,774425.8325,774.4258325
265.9,93.5,771660.8349,771.6608349
265.9,94.5,768891.2627,768.8912627
265.9,95.5,766120.4179,766.1204179
265.9,96.5,763351.2652,763.3512652
265.9,97.5,760586.4844,760.5864844
265.9,98.5,757828.3769,757.8283769
265.9,99.5,755079.3442,755.0793442
266,-99.5,755040.7034,755.0407034
266,-98.5,757789.4537,757.7894537
266,-97.5,760547.0246,760.5470246
266,-96.5,763311.2707,763.3112707
266,-95.5,766079.7971,766.0797971
266,-94.5,768849.9316,768.8499316
266,-93.5,771624.906,771.624906
266,-92.5,774376.5759,774.3765759
266,-91.5,777138.5165,777.1385165
266,-90.5,779881.8127,779.8818127
266,-89.5,782608.1533,782.6081533
266,-88.5,785312.5403,785.3125403
266,-87.5,787989.4478,787.9894478
266,-86.5,790632.7547,790.6327547
266,-85.5,793235.7374,793.2357374
266,-84.5,795790.9692,795.7909692
266,-83.5,798290.2931,798.2902931
266,-82.5,800724.6616,800.7246616
266,-81.5,803084.2998,803.0842998
266,-80.5,805358.3222,805.3583222
266,-79.5,807534.8902,807.5348902
266,-78.5,809601.0353,809.6010353
266,-77.5,811542.6019,811.5426019
266,-76.5,813344.1528,813.3441528
266,-75.5,814988.9068,814.9889068
266,-74.5,816458.6439,816.4586439
266,-73.5,817733.6413,817.7336413
266,-72.5,818792.6078,818.7926078
266,-71.5,819612.6328,819.6126328
266,-70.5,820169.1524,820.1691524
266,-69.5,820436.0886,820.4360886
266,-68.5,820385.4588,820.3854588
266,-67.5,819986.7973,819.9867973
266,-66.5,819211.6651,819.2116651
266,-65.5,818025.0101,818.0250101
266,-64.5,816395.0289,816.3950289
266,-63.5,814287.5118,814.2875118
266,-62.5,811667.303,811.667303
266,-61.5,808499.6819,808.4996819
266,-60.5,804751.7456,804.7517456
266,-59.5,800389.2638,800.3892638
266,-58.5,795382.57,795.38257
266,-57.5,789703.6443,789.7036443
266,-56.5,783328.5427,783.3285427
266,-55.5,776238.1223,776.2381223
266,-54.5,768419.0297,768.4190297
266,-53.5,759864.663,759.864663
266,-52.5,750576.0424,750.5760424
266,-51.5,740562.5606,740.5625606
266,-50.5,729842.5149,729.8425149
266,-49.5,718443.3995,718.4433995
266,-48.5,706401.8954,706.4018954
266,-47.5,693763.5094,693.7635094
266,-46.5,680581.8409,680.5818409
266,-45.5,666917.6254,666.9176254
