water_depth_m,u_mid_m,Kz_N_per_m,Kz_kN_per_m
259.9,-23.5,46374.520052309104,46.3745200523091
259.9,-22.5,46595.047801827466,46.59504780182747
259.9,-21.5,46814.616567919664,46.814616567919664
259.9,-20.5,47033.21039959938,47.03321039959938
259.9,-19.5,47250.813345817376,47.25081334581738
259.9,-18.5,47467.409465325065,47.46740946532506
259.9,-17.5,47682.98283669217,47.68298283669217
259.9,-16.5,47897.51756841849,47.897517568418486
259.9,-15.5,48110.997809209366,48.110997809209366
259.9,-14.5,48323.407758272035,48.32340775827203
259.9,-13.5,48534.73167579672,48.53473167579672
259.9,-12.5,48744.953893349084,48.744953893349084
259.9,-11.5,48954.0588245885,48.9540588245885
259.9,-10.5,49162.03097573324,49.162030975733245
259.9,-9.5,49368.854956152965,49.368854956152965
259.9,-8.5,49574.515489214806,49.574515489214804
259.9,-7.5,49778.997422580534,49.77899742258053
259.9,-6.5,49982.28573912769,49.98228573912769
259.9,-5.5,50184.365567269924,50.18436556726992
259.9,-4.5,50385.22219160293,50.38522219160293
259.9,-3.5,50584.84106321828,50.58484106321828
259.9,-2.5,50783.20781017856,50.78320781017856
259.9,-1.5,50980.30824751677,50.98030824751677
259.9,-0.5,51176.12838765573,51.17612838765573
259.9,0.5,51370.65445001844,51.37065445001844
259.9,1.5,51563.87287102159,51.56387287102159
259.9,2.5,51755.77031367805,51.75577031367805
259.9,3.5,51946.33367690271,51.94633367690271
259.9,4.5,52135.55010482174,52.13555010482174
259.9,5.5,52323.406995632526,52.323406995632524
259.9,6.5,52509.89201048259,52.50989201048259
259.9,7.5,52694.993081835004,52.694993081835
259.9,8.5,52878.698421594934,52.87869842159493
259.9,9.5,53060.996529172684,53.060996529172684
260.0,-24.5,46130.60775199573,46.13060775199573
260.0,-23.5,46351.87063021051,46.35187063021051
260.0,-22.5,46572.19358403782,46.57219358403782
260.0,-21.5,46791.56073281461,46.79156073281461
260.0,-20.5,47009.95618270463,47.00995618270463
260.0,-19.5,47227.36403943849,47.22736403943849
260.0,-18.5,47443.76841812083,47.44376841812083
260.0,-17.5,47659.1534531915,47.6591534531915
260.0,-16.5,47873.50330847899,47.87350330847899
260.0,-15.5,48086.802187418485,48.086802187418485
260.0,-14.5,48299.03434328937,48.29903434328937
260.0,-13.5,48510.18408963777,48.51018408963777
260.0,-12.5,48720.235810609454,48.72023581060945
260.0,-11.5,48929.17397160978,48.92917397160978
260.0,-10.5,49136.983129708664,49.13698312970866
260.0,-9.5,49343.64794417503,49.343647944175025
260.0,-8.5,49549.15318726311,49.54915318726311
260.0,-7.5,49753.48375445139,49.75348375445139
260.0,-6.5,49956.62467530552,49.95662467530552
260.0,-5.5,50158.56112374086,50.15856112374086
260.0,-4.5,50359.278428611346,50.35927842861135
260.0,-3.5,50558.76208396693,50.55876208396693
260.0,-2.5,50756.99775947351,50.756997759473514
260.0,-1.5,50953.97131035761,50.95397131035761
260.0,-0.5,51149.66878777228,51.14966878777228
260.0,0.5,51344.0764483556,51.3440764483556
260.0,1.5,51537.180764172954,51.53718076417295
260.0,2.5,51728.968432270274,51.72896843227027
260.0,3.5,51919.426383931714,51.919426383931714
260.0,4.5,52108.54179394277,52.10854179394277
260.0,5.5,52296.30208940565,52.29630208940566
260.0,6.5,52482.694958575514,52.482694958575514
260.0,7.5,52667.70835918456,52.66770835918456
260.0,8.5,52851.33052653082,52.85133052653082
260.0,9.5,53033.54998150351,53.033549981503505
260.1,-24.5,46108.1662464923,46.1081662464923
260.1,-23.5,46329.22120811192,46.329221208111925
260.1,-22.5,46549.33936624818,46.549339366248184
260.1,-21.5,46768.50489770955,46.76850489770955
260.1,-20.5,46986.70196580988,46.98670196580988
260.1,-19.5,47203.91473305961,47.20391473305961
260.1,-18.5,47420.12737091659,47.42012737091659
260.1,-17.5,47635.32406969083,47.63532406969083
260.1,-16.5,47849.489048539486,47.84948904853949
260.1,-15.5,48062.606565627604,48.062606565627604
260.1,-14.5,48274.66092830671,48.27466092830671
260.1,-13.5,48485.63650347881,48.48563650347881
260.1,-12.5,48695.517727869825,48.69551772786983
260.1,-11.5,48904.28911863106,48.904289118631056
260.1,-10.5,49111.935283684084,49.11193528368408
260.1,-9.5,49318.44093219709,49.31844093219709
260.1,-8.5,49523.79088531141,49.52379088531141
260.1,-7.5,49727.97008632224,49.72797008632224
260.1,-6.5,49930.96361148335,49.93096361148335
260.1,-5.5,50132.756680211794,50.13275668021179
260.1,-4.5,50333.33466561976,50.33333466561976
260.1,-3.5,50532.68310471559,50.53268310471559
260.1,-2.5,50730.78770876847,50.73078770876847
260.1,-1.5,50927.63437319844,50.92763437319844
260.1,-0.5,51123.20918788883,51.12320918788883
260.1,0.5,51317.498446692756,51.31749844669276
260.1,1.5,51510.48865732433,51.51048865732433
260.1,2.5,51702.1665508625,51.7021665508625
260.1,3.5,51892.51909096072,51.89251909096072
260.1,4.5,52081.53348306381,52.08153348306381
260.1,5.5,52269.197183178774,52.269197183178775
260.1,6.5,52455.49790666845,52.45549790666845
260.1,7.5,52640.423636534106,52.64042363653411
260.1,8.5,52823.96263146671,52.82396263146671
260.1,9.5,53006.10343383433,53.00610343383433
260.2,-24.5,46085.72474098889,46.08572474098889
260.2,-23.5,46306.57178601334,46.306571786013336
260.2,-22.5,46526.48514845855,46.526485148458555
260.2,-21.5,46745.4490626045,46.7454490626045
260.2,-20.5,46963.44774891515,46.963447748915144
260.2,-19.5,47180.46542668074,47.18046542668074
260.2,-18.5,47396.486323712365,47.39648632371237
260.2,-17.5,47611.49468619018,47.61149468619018
260.2,-16.5,47825.474788600004,47.825474788600005
260.2,-15.5,48038.410943836745,48.038410943836745
260.2,-14.5,48250.28751332406,48.25028751332406
260.2,-13.5,48461.08891731987,48.46108891731987
260.2,-12.5,48670.79964513021,48.67079964513021
260.2,-11.5,48879.40426565235,48.879404265652354
260.2,-10.5,49086.88743765952,49.08688743765952
260.2,-9.5,49293.233920219165,49.293233920219166
260.2,-8.5,49498.428583359724,49.498428583359726
260.2,-7.5,49702.4564181931,49.7024564181931
260.2,-6.5,49905.302547661195,49.905302547661194
260.2,-5.5,50106.95223668274,50.10695223668274
260.2,-4.5,50307.39090262819,50.30739090262819
260.2,-3.5,50506.60412546426,50.506604125464264
260.2,-2.5,50704.57765806344,50.70457765806344
260.2,-1.5,50901.29743603929,50.90129743603929
260.2,-0.5,51096.749588005405,51.0967495880054
260.2,0.5,51290.92044502994,51.29092044502994
260.2,1.5,51483.79655047571,51.48379655047571
260.2,2.5,51675.36466945474,51.675364669454744
260.2,3.5,51865.611797989746,51.86561179798974
260.2,4.5,52054.525172184854,52.05452517218485
260.2,5.5,52242.09227695191,52.24209227695191
260.2,6.5,52428.300854761386,52.42830085476139
260.2,7.5,52613.138913883675,52.613138913883674
260.2,8.5,52796.594736402614,52.79659473640261
260.2,9.5,52978.65688616517,52.97865688616517
260.3,-24.5,46063.28323548546,46.063283235485464
260.3,-23.5,46283.922363914746,46.28392236391475
260.3,-22.5,46503.63093066891,46.503630930668905
260.3,-21.5,46722.39322749945,46.72239322749945
260.3,-20.5,46940.19353202039,46.940193532020395
260.3,-19.5,47157.01612030186,47.15701612030186
260.3,-18.5,47372.845276508124,47.37284527650812
260.3,-17.5,47587.66530268951,47.58766530268951
260.3,-16.5,47801.46052866051,47.801460528660506
260.3,-15.5,48014.215322045864,48.014215322045864
260.3,-14.5,48225.914098341396,48.2259140983414
260.3,-13.5,48436.54133116091,48.43654133116091
260.3,-12.5,48646.08156239058,48.64608156239058
260.3,-11.5,48854.51941267363,48.85451941267363
260.3,-10.5,49061.83959163494,49.06183959163494
260.3,-9.5,49268.02690824123,49.268026908241225
260.3,-8.5,49473.06628140803,49.47306628140803
260.3,-7.5,49676.94275006394,49.676942750063944
260.3,-6.5,49879.64148383902,49.879641483839016
260.3,-5.5,50081.14779315367,50.08114779315367
260.3,-4.5,50281.44713963661,50.28144713963661
260.3,-3.5,50480.52514621291,50.48052514621291
260.3,-2.5,50678.36760735839,50.67836760735839
260.3,-1.5,50874.96049888013,50.87496049888013
260.3,-0.5,51070.28998812195,51.07028998812195
260.3,0.5,51264.342443367095,51.2643424433671
260.3,1.5,51457.104443627075,51.457104443627074
260.3,2.5,51648.56278804697,51.648562788046966
260.3,3.5,51838.70450501875,51.838704505018754
260.3,4.5,52027.516861305885,52.027516861305884
260.3,5.5,52214.98737072504,52.21498737072504
260.3,6.5,52401.10380285431,52.40110380285431
260.3,7.5,52585.85419123323,52.58585419123323
260.3,8.5,52769.2268413385,52.7692268413385
260.3,9.5,52951.21033849599,52.95121033849599
260.4,-24.5,46040.84172998205,46.04084172998205
260.4,-23.5,46261.27294181617,46.261272941816166
260.4,-22.5,46480.77671287928,46.480776712879276
260.4,-21.5,46699.3373923944,46.699337392394405
260.4,-20.5,46916.93931512565,46.91693931512565
260.4,-19.5,47133.56681392298,47.13356681392298
260.4,-18.5,47349.2042293039,47.3492042293039
260.4,-17.5,47563.83591918885,47.563835919188854
260.4,-16.5,47777.44626872102,47.777446268721015
260.4,-15.5,47990.019700255,47.990019700255
260.4,-14.5,48201.54068335875,48.20154068335875
260.4,-13.5,48411.993745001964,48.411993745001965
260.4,-12.5,48621.363479650965,48.62136347965097
260.4,-11.5,48829.634559694925,48.829634559694924
260.4,-10.5,49036.791745610375,49.03679174561037
260.4,-9.5,49242.8198962633,49.242819896263306
260.4,-8.5,49447.703979456346,49.44770397945635
260.4,-7.5,49651.42908193481,49.65142908193481
260.4,-6.5,49853.98042001686,49.85398042001686
260.4,-5.5,50055.343349624614,50.055343349624614
260.4,-4.5,50255.50337664504,50.255503376645045
260.4,-3.5,50454.446166961585,50.45444616696158
260.4,-2.5,50652.157556653365,50.652157556653364
260.4,-1.5,50848.62356172098,50.848623561720984
260.4,-0.5,51043.83038823852,51.043830388238526
260.4,0.5,51237.764441704276,51.23776444170428
260.4,1.5,51430.41233677846,51.43041233677846
260.4,2.5,51621.7609066392,51.6217609066392
260.4,3.5,51811.79721204777,51.81179721204777
260.4,4.5,52000.50855042694,52.000508550426936
260.4,5.5,52187.88246449817,52.18788246449817
260.4,6.5,52373.90675094725,52.37390675094725
260.4,7.5,52558.56946858279,52.55856946858279
260.4,8.5,52741.858946274406,52.741858946274405
260.4,9.5,52923.76379082683,52.92376379082683
260.5,-24.5,46018.400224478624,46.018400224478626
260.5,-23.5,46238.62351971758,46.23862351971758
260.5,-22.5,46457.92249508963,46.45792249508963
260.5,-21.5,46676.281557289345,46.67628155728934
260.5,-20.5,46893.685098230904,46.893685098230904
260.5,-19.5,47110.1175075441,47.110117507544096
260.5,-18.5,47325.56318209966,47.32556318209966
260.5,-17.5,47540.00653568818,47.540006535688185
260.5,-16.5,47753.43200878152,47.75343200878152
260.5,-15.5,47965.82407846412,47.96582407846412
260.5,-14.5,48177.167268376084,48.17716726837608
260.5,-13.5,48387.44615884301,48.38744615884301
260.5,-12.5,48596.645396911335,48.596645396911335
260.5,-11.5,48804.749706716204,48.8047497067162
260.5,-10.5,49011.743899585796,49.011743899585795
260.5,-9.5,49217.612884285365,49.217612884285366
260.5,-8.5,49422.34167750465,49.42234167750465
260.5,-7.5,49625.915413805655,49.62591541380566
260.5,-6.5,49828.31935619469,49.82831935619469
260.5,-5.5,50029.53890609555,50.02953890609555
260.5,-4.5,50229.55961365346,50.22955961365346
260.5,-3.5,50428.36718771024,50.428367187710236
260.5,-2.5,50625.94750594832,50.625947505948325
260.5,-1.5,50822.28662456182,50.82228662456182
260.5,-0.5,51017.370788355074,51.01737078835507
260.5,0.5,51211.186440041434,51.21118644004144
260.5,1.5,51403.72022992984,51.40372022992984
260.5,2.5,51594.95902523143,51.59495902523143
260.5,3.5,51784.88991907678,51.784889919076775
260.5,4.5,51973.50023954797,51.97350023954797
260.5,5.5,52160.77755827129,52.16077755827129
260.5,6.5,52346.70969904018,52.346709699040176
260.5,7.5,52531.284745932346,52.531284745932346
260.5,8.5,52714.491051210294,52.714491051210295
260.5,9.5,52896.31724315765,52.896317243157654
260.6,-24.5,45995.9587189752,45.995958718975196
260.6,-23.5,46215.974097618986,46.21597409761899
260.6,-22.5,46435.068277299986,46.43506827729998
260.6,-21.5,46653.22572218429,46.65322572218429
260.6,-20.5,46870.43088133616,46.870430881336155
260.6,-19.5,47086.668201165216,47.08666820116522
260.6,-18.5,47301.922134895416,47.30192213489541
260.6,-17.5,47516.17715218751,47.51617715218751
260.6,-16.5,47729.417748842025,47.729417748842025
260.6,-15.5,47941.62845667324,47.94162845667324
260.6,-14.5,48152.79385339342,48.15279385339342
260.6,-13.5,48362.898572684055,48.36289857268405
260.6,-12.5,48571.927314171706,48.5719273141717
260.6,-11.5,48779.86485373748,48.779864853737486
260.6,-10.5,48986.696053561216,48.98669605356122
260.6,-9.5,49192.40587230743,49.192405872307425
260.6,-8.5,49396.97937555295,49.39697937555295
260.6,-7.5,49600.4017456765,49.6004017456765
260.6,-6.5,49802.65829237252,49.80265829237252
260.6,-5.5,50003.734462566485,50.003734462566484
260.6,-4.5,50203.615850661874,50.203615850661876
260.6,-3.5,50402.28820845889,50.40228820845889
260.6,-2.5,50599.737455243274,50.59973745524327
260.6,-1.5,50795.94968740265,50.795949687402654
260.6,-0.5,50990.911188471626,50.99091118847163
260.6,0.5,51184.60843837859,51.18460843837859
260.6,1.5,51377.0281230812,51.3770281230812
260.6,2.5,51568.15714382366,51.568157143823655
260.6,3.5,51757.98262610579,51.75798262610579
260.6,4.5,51946.491928669,51.946491928669
260.6,5.5,52133.67265204442,52.13367265204442
260.6,6.5,52319.51264713311,52.31951264713311
260.6,7.5,52504.0000232819,52.5040000232819
260.6,8.5,52687.12315614618,52.687123156146185
260.6,9.5,52868.87069548848,52.868870695488475
260.7,-24.5,45973.51721347179,45.97351721347179
260.7,-23.5,46193.32467552041,46.19332467552041
260.7,-22.5,46412.21405951036,46.41221405951036
260.7,-21.5,46630.169887079246,46.63016988707925
260.7,-20.5,46847.17666444142,46.84717666444141
260.7,-19.5,47063.21889478635,47.063218894786345
260.7,-18.5,47278.28108769119,47.27828108769119
260.7,-17.5,47492.34776868686,47.492347768686855
260.7,-16.5,47705.403488902535,47.70540348890253
260.7,-15.5,47917.43283488238,47.917432834882376
260.7,-14.5,48128.42043841077,48.12842043841077
260.7,-13.5,48338.35098652511,48.338350986525114
260.7,-12.5,48547.20923143209,48.54720923143209
260.7,-11.5,48754.98000075878,48.75498000075878
260.7,-10.5,48961.64820753665,48.96164820753665
260.7,-9.5,49167.1988603295,49.167198860329506
260.7,-8.5,49371.617073601265,49.371617073601264
260.7,-7.5,49574.888077547366,49.574888077547364
260.7,-6.5,49776.99722855036,49.776997228550364
260.7,-5.5,49977.93001903743,49.97793001903743
260.7,-4.5,50177.672087670304,50.1776720876703
260.7,-3.5,50376.20922920756,50.37620922920756
260.7,-2.5,50573.52740453825,50.57352740453825
260.7,-1.5,50769.612750243505,50.7696127502435
260.7,-0.5,50964.45158858819,50.96445158858819
260.7,0.5,51158.03043671577,51.15803043671578
260.7,1.5,51350.336016232584,51.35033601623258
260.7,2.5,51541.3552624159,51.5413552624159
260.7,3.5,51731.07533313481,51.73107533313481
260.7,4.5,51919.48361779004,51.91948361779004
260.7,5.5,52106.567745817556,52.10656774581756
260.7,6.5,52292.31559522605,52.29231559522605
260.7,7.5,52476.71530063147,52.47671530063147
260.7,8.5,52659.755261082086,52.65975526108208
260.7,9.5,52841.424147819314,52.84142414781932
260.8,-24.5,45951.07570796835,45.95107570796835
260.8,-23.5,46170.67525342182,46.17067525342182
260.8,-22.5,46389.35984172072,46.38935984172072
260.8,-21.5,46607.11405197419,46.607114051974186
260.8,-20.5,46823.92244754666,46.823922447546664
260.8,-19.5,47039.769588407464,47.03976958840747
260.8,-18.5,47254.64004048695,47.25464004048695
260.8,-17.5,47468.51838518619,47.46851838518619
260.8,-16.5,47681.38922896304,47.68138922896304
260.8,-15.5,47893.237213091496,47.893237213091496
260.8,-14.5,48104.04702342811,48.10404702342811
260.8,-13.5,48313.80340036615,48.313803400366155
260.8,-12.5,48522.49114869247,48.52249114869247
260.8,-11.5,48730.095147780055,48.730095147780055
260.8,-10.5,48936.60036151207,48.93660036151207
260.8,-9.5,49141.991848351565,49.141991848351566
260.8,-8.5,49346.25477164957,49.34625477164957
260.8,-7.5,49549.37440941822,49.54937440941822
260.8,-6.5,49751.336164728185,49.75133616472819
260.8,-5.5,49952.12557550836,49.95212557550836
260.8,-4.5,50151.72832467873,50.15172832467873
260.8,-3.5,50350.130249956215,50.350130249956216
260.8,-2.5,50547.317353833205,50.54731735383321
260.8,-1.5,50743.27581308434,50.743275813084345
260.8,-0.5,50937.99198870474,50.937991988704745
260.8,0.5,51131.45243505293,51.131452435052935
260.8,1.5,51323.64390938396,51.32364390938396
260.8,2.5,51514.553381008125,51.51455338100813
260.8,3.5,51704.168040163815,51.704168040163815
260.8,4.5,51892.475306911074,51.892475306911074
260.8,5.5,52079.46283959068,52.079462839590676
260.8,6.5,52265.11854331898,52.265118543318984
260.8,7.5,52449.430577981024,52.449430577981026
260.8,8.5,52632.38736601797,52.632387366017966
260.8,9.5,52813.97760015014,52.81397760015014
260.9,-24.5,45928.63420246494,45.92863420246494
260.9,-23.5,46148.02583132324,46.14802583132324
260.9,-22.5,46366.50562393109,46.36650562393109
260.9,-21.5,46584.05821686915,46.584058216869145
260.9,-20.5,46800.66823065193,46.80066823065193
260.9,-19.5,47016.320282028595,47.016320282028595
260.9,-18.5,47230.99899328273,47.23099899328273
260.9,-17.5,47444.68900168553,47.44468900168553
260.9,-16.5,47657.37496902355,47.65737496902355
260.9,-15.5,47869.04159130063,47.86904159130063
260.9,-14.5,48079.67360844546,48.07967360844546
260.9,-13.5,48289.25581420721,48.28925581420721
260.9,-12.5,48497.773065952846,48.49777306595285
